,PASSENGERID,SURVIVED,SEX,AGE,FARE,NEW_CABIN_BOOL,NEW_NAME_COUNT,NEW_NAME_DR,NEW_AGE_PCLASS,NEW_IS_ALONE,PCLASS_1,PCLASS_2,PCLASS_3,SIBSP_0,SIBSP_1,SIBSP_2,SIBSP_3,SIBSP_4,SIBSP_5,SIBSP_8,PARCH_0,PARCH_1,PARCH_2,PARCH_3,PARCH_4,PARCH_5,PARCH_6,EMBARKED_C,EMBARKED_Q,EMBARKED_S,NEW_NAME_WORD_COUNT_3,NEW_NAME_WORD_COUNT_4,NEW_NAME_WORD_COUNT_5,NEW_NAME_WORD_COUNT_6,NEW_NAME_WORD_COUNT_7,NEW_NAME_WORD_COUNT_8,NEW_NAME_WORD_COUNT_9,NEW_NAME_WORD_COUNT_14,NEW_TITLE_Master,NEW_TITLE_Miss,NEW_TITLE_Mr,NEW_TITLE_Mrs,NEW_TITLE_Rare,NEW_FAMILY_SIZE_1,NEW_FAMILY_SIZE_2,NEW_FAMILY_SIZE_3,NEW_FAMILY_SIZE_4,NEW_FAMILY_SIZE_5,NEW_FAMILY_SIZE_6,NEW_FAMILY_SIZE_7,NEW_FAMILY_SIZE_8,NEW_FAMILY_SIZE_11,NEW_AGE_CAT_mature,NEW_AGE_CAT_senior,NEW_AGE_CAT_young,NEW_SEX_CAT_maturefemale,NEW_SEX_CAT_maturemale,NEW_SEX_CAT_seniorfemale,NEW_SEX_CAT_seniormale
523,524,1,0,1.122279126315496,1.6576538832741783,1,2.248302839840822,0,-0.6068036918454474,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
524,525,0,1,0.0513316853340547,-0.8215685615901446,0,-1.1689421490923344,0,0.8009889862655751,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
525,526,0,1,0.8545422660701358,-0.7961266098800885,0,-1.0468976852018645,0,1.7650209288850796,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
526,527,1,0,1.5812566010218283,-0.661784506956406,0,-0.8028087574209248,0,1.1070308728114495,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
527,528,0,1,0.0513316853340547,2.0316232164746784,1,-1.0468976852018645,0,-1.0352623330096715,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
528,529,0,1,0.7397978973935528,-0.7875775669667633,0,-0.1925864379685755,0,1.627302079939436,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
529,530,0,1,-0.48414203515666604,-0.612932833165976,0,0.051502489812364265,0,-0.5455953145362724,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
530,531,1,0,-2.0905631966288283,0.0954164367952591,0,-0.31463090185904535,0,-1.8309712380289451,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
531,532,0,1,0.0513316853340547,-0.8215685615901446,0,-1.1689421490923344,0,0.8009889862655751,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
532,533,0,1,-0.9431195098629981,-0.8215685615901446,0,-0.8028087574209248,0,-0.3925743712633352,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
533,534,1,0,0.4338129142559981,-0.08248670364734986,0,1.393991592607533,0,1.2600518160843868,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
534,535,0,0,0.0513316853340547,-0.7515494575463212,0,-0.9248532213113948,0,0.8009889862655751,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
535,536,1,0,-1.7080819677068848,0.1076293552428666,0,-0.5587198296399851,0,-1.5249293514830706,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
536,537,0,1,1.1987753720998848,0.12228485737999564,1,0.7837692731551835,0,-0.5761995031908599,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
537,538,1,0,0.0513316853340547,2.0316232164746784,0,-0.9248532213113948,0,-1.0352623330096715,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
538,539,0,1,0.0513316853340547,-0.466377811794686,0,-0.31463090185904535,0,0.8009889862655751,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
539,540,1,0,-0.5606382809410547,1.2434307708703642,1,0.9058137370456534,0,-1.280095842246371,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
540,541,1,0,0.5103091600403867,2.0316232164746784,1,-0.43667536574951527,0,-0.8516372010821469,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
541,542,0,0,-1.5550894761381076,0.35310901603977735,0,1.149902664826593,0,-1.1270748989734338,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
542,543,0,0,-1.40209698456933,0.35310901603977735,0,0.7837692731551835,0,-0.9434497670459092,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
543,544,1,1,0.20432417690283206,0.0954164367952591,0,-1.1689421490923344,0,0.005280081246301549,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
544,545,0,1,1.5812566010218283,2.0316232164746784,1,-0.07054197407810561,0,-0.4231785599179227,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
545,546,0,1,2.65220404200327,0.0954164367952591,0,0.17354695370283416,0,0.005280081246301549,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
546,547,1,0,-0.7901270182942207,0.0954164367952591,0,0.7837692731551835,0,-0.790428823772972,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
547,548,1,1,0.0513316853340547,-0.4975207538360851,0,-0.07054197407810561,0,-0.11713667337204822,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
548,549,0,1,0.28082042268722074,-0.17204647720734526,0,-0.1925864379685755,0,1.0764266841568622,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
549,550,1,1,-1.6315857219224963,0.6205719300423816,0,0.4176358814837739,0,-1.4637209741738957,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
550,551,1,1,-0.9431195098629981,2.0316232164746784,1,0.051502489812364265,0,-1.4331167855193083,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
551,552,0,1,-0.17815705201911133,0.0954164367952591,0,0.051502489812364265,0,-0.3007618052995729,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
552,553,0,1,0.0513316853340547,-0.7922575573158865,0,-0.8028087574209248,0,0.8009889862655751,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
553,554,1,1,-0.5606382809410547,-0.8217737386200644,0,0.7837692731551835,0,0.06648845855547644,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
554,555,1,0,-0.5606382809410547,-0.7949053180353277,0,-1.0468976852018645,0,0.06648845855547644,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
555,556,0,1,2.4992115504344925,0.12228485737999564,0,-1.0468976852018645,0,-0.05592829606287334,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
556,557,1,0,1.4282641094530508,0.7597992003451073,1,2.248302839840822,0,-0.4843869372270976,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
557,558,0,1,0.0513316853340547,2.0316232164746784,0,-0.9248532213113948,0,-1.0352623330096715,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
558,559,1,0,0.7397978973935528,2.0316232164746784,1,1.393991592607533,0,-0.7598246351183846,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
559,560,1,0,0.5103091600403867,-0.32470795780243905,0,2.126258375950352,0,1.351864382048149,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
560,561,0,1,0.0513316853340547,-0.7961266098800885,0,-0.31463090185904535,0,0.8009889862655751,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
561,562,0,1,0.8162941431779415,-0.7890040358414437,0,-1.1689421490923344,0,1.7191146459031985,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
562,563,0,1,-0.10166080623472265,-0.515229485585116,0,-0.07054197407810561,0,-0.239553427990398,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
563,564,0,1,0.0513316853340547,-0.7814711077429595,0,-1.1689421490923344,0,0.8009889862655751,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
564,565,0,0,-0.6371345267254434,-0.7814711077429595,0,0.4176358814837739,0,-0.025324107408285897,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
565,566,0,1,-0.40764578937227736,0.005040840282963516,0,-0.8028087574209248,0,0.2501135904830011,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
566,567,0,1,-0.7901270182942207,-0.7890040358414437,0,-0.8028087574209248,0,-0.20894923933581055,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
567,568,0,0,-0.025164560450333974,-0.14517805662260871,0,2.0042139120598823,0,0.7091764203018127,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
568,569,0,1,0.0513316853340547,-0.8215685615901446,0,-0.9248532213113948,0,0.8009889862655751,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
569,570,1,1,0.20432417690283206,-0.7910362654711258,0,-1.1689421490923344,0,0.9846141181930997,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
570,571,1,1,2.4992115504344925,-0.661784506956406,0,-1.0468976852018645,0,1.8415314005215482,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
571,572,1,0,1.8107453383749943,1.3401180036363833,1,2.248302839840822,0,-0.33136599395416033,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
572,573,1,1,0.5103091600403867,0.11434646038905069,1,0.6617248092647137,0,-0.8516372010821469,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
573,574,1,0,-0.6371345267254434,-0.7961266098800885,0,-1.1689421490923344,0,-0.025324107408285897,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
574,575,0,1,-1.0196157556473868,-0.7814711077429595,0,0.17354695370283416,0,-0.4843869372270976,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
575,576,0,1,-0.7901270182942207,-0.466377811794686,0,-0.8028087574209248,0,-0.20894923933581055,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
576,577,1,0,0.3573166684716094,-0.539655322480331,0,-0.8028087574209248,0,0.12769683586465133,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
577,578,1,0,0.7397978973935528,1.5560814831291163,1,1.7601249842789426,0,-0.7598246351183846,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
578,579,0,0,0.4338129142559981,-0.46841492659174694,0,0.6617248092647137,0,1.2600518160843868,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
579,580,1,1,0.20432417690283206,-0.7875775669667633,0,-0.9248532213113948,0,0.9846141181930997,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
580,581,1,0,-0.3311495435878887,0.2908231319569791,0,0.051502489812364265,0,-0.4231785599179227,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
581,582,1,0,0.7397978973935528,2.0316232164746784,1,2.248302839840822,0,-0.7598246351183846,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
582,583,0,1,1.887241584159383,0.0954164367952591,0,-0.07054197407810561,0,1.351864382048149,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
583,584,0,1,0.5103091600403867,0.7854463290850829,1,-0.9248532213113948,0,-0.8516372010821469,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
584,585,0,1,0.0513316853340547,-0.7491068738567996,0,-0.9248532213113948,0,0.8009889862655751,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
585,586,1,0,-0.8666232640786095,2.0316232164746784,1,-0.9248532213113948,0,-1.402512596864721,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
586,587,0,1,1.3517678636686623,-0.44195197489947097,0,-0.43667536574951527,0,0.9234057408839249,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
587,588,1,1,2.346219058865715,2.0316232164746784,1,0.6617248092647137,0,-0.11713667337204822,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
588,589,0,1,-0.5606382809410547,-0.7814711077429595,0,-0.680764293530455,0,0.06648845855547644,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
589,590,0,1,0.0513316853340547,-0.7814711077429595,0,-0.9248532213113948,0,0.8009889862655751,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
590,591,0,1,0.4338129142559981,-0.8266589059991073,0,-0.8028087574209248,0,1.2600518160843868,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
591,592,1,0,1.7342490925906056,2.0316232164746784,1,2.248302839840822,0,-0.3619701826087478,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
592,593,0,1,1.3517678636686623,-0.8205524467753036,0,-0.07054197407810561,0,2.361802607649535,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
593,594,0,0,-0.6371345267254434,-0.7961266098800885,0,-1.0468976852018645,0,-0.025324107408285897,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
594,595,0,1,0.5868054058247755,0.0954164367952591,0,-0.43667536574951527,0,0.31132196779217597,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
595,596,0,1,0.5103091600403867,0.005040840282963516,0,0.051502489812364265,0,1.351864382048149,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
596,597,1,0,-0.6371345267254434,0.4373781533282692,0,-0.07054197407810561,0,-0.6680120691546222,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
597,598,0,1,1.5047603552374396,-1.1747270817559212,0,-0.9248532213113948,0,2.5454277395770597,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
598,599,0,1,0.0513316853340547,-0.8217737386200644,0,-1.1689421490923344,0,0.8009889862655751,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
599,600,1,1,1.5047603552374396,1.6063596257942268,1,2.126258375950352,0,-0.4537827485725101,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
600,601,1,0,-0.40764578937227736,0.1442681105856891,0,2.248302839840822,0,-0.4843869372270976,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
601,602,0,1,0.0513316853340547,-0.7890040358414437,0,-0.8028087574209248,0,0.8009889862655751,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
602,603,0,1,0.0513316853340547,0.8965838869583111,0,-0.1925864379685755,0,-1.0352623330096715,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
603,604,0,1,1.122279126315496,-0.7814711077429595,0,-0.1925864379685755,0,2.086364909758248,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
604,605,1,1,0.4338129142559981,0.12228485737999564,0,0.5396803453742438,0,-0.8822413897367344,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
605,606,0,1,0.5103091600403867,-0.4150835543147344,0,0.29559141759330404,0,1.351864382048149,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
606,607,0,1,0.0513316853340547,-0.7890040358414437,0,-1.1689421490923344,0,0.8009889862655751,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
607,608,1,1,-0.17815705201911133,0.3152489688521941,0,0.051502489812364265,0,-1.1270748989734338,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
608,609,1,0,-0.5606382809410547,0.8564864331111263,0,2.248302839840822,0,-0.6068036918454474,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
609,610,1,0,0.8162941431779415,2.0316232164746784,1,-0.1925864379685755,0,-0.7292204464637971,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
610,611,0,0,0.7397978973935528,0.35310901603977735,0,2.248302839840822,0,1.627302079939436,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
